FlowID,FlowDuration/s,SrcAddr,SrcPort,DstAddr,DstPort,Protocol,TxPackets,RxPackets,LostPackets,TxBytes,RxBytes,TxPacketRate/s,RxPacketRate/s,TxByteRate/s,RxByteRate/s,MeanDelay/s,MeanJitter/s,Throughput/Kbps,MeanPacketSize,PacketDropRate,AverageHopCount,label
4976,7.72056,192.168.0.165,9,192.168.0.70,9,UDP,12,9,2,912,684,1.55429,1.16572,118.126,88.5946,0.0213889,0.000901207,0.708757,76,0.166667,0,Sybil Attack
4977,7.72059,192.168.0.166,9,192.168.0.70,9,UDP,12,9,2,912,684,1.55429,1.16571,118.126,88.5943,0.0214217,0.000901207,0.708754,76,0.166667,0,Sybil Attack
4978,7.72062,192.168.0.167,9,192.168.0.70,9,UDP,12,9,2,912,684,1.55428,1.16571,118.125,88.5939,0.0214545,0.000901207,0.708751,76,0.166667,0,Sybil Attack
4979,7.72066,192.168.0.168,9,192.168.0.70,9,UDP,12,9,2,912,684,1.55427,1.1657,118.125,88.5935,0.0214874,0.000901207,0.708748,76,0.166667,0,Sybil Attack
4980,7.72069,192.168.0.169,9,192.168.0.70,9,UDP,12,9,2,912,684,1.55426,1.1657,118.124,88.5931,0.021523,0.000901207,0.708745,76,0.166667,0,Sybil Attack
4981,574.005,192.168.0.150,9,192.168.0.16,9,UDP,822,698,124,62472,53048,1.43204,1.21602,108.835,92.4173,0.0247904,0.029421,0.739338,76,0.150852,0.0616046,Sybil Attack
4982,574.707,192.168.0.150,9,192.168.0.19,9,UDP,822,703,119,62472,53428,1.4303,1.22323,108.702,92.9657,0.0233909,0.0253994,0.743726,76,0.144769,0.0554765,Sybil Attack
4983,574.707,192.168.0.150,9,192.168.0.24,9,UDP,822,691,131,62472,52516,1.43029,1.20235,108.702,91.3787,0.0230101,0.0248359,0.731029,76,0.159367,0.0260492,Sybil Attack
4984,574.711,192.168.0.150,9,192.168.0.34,9,UDP,822,709,113,62472,53884,1.43028,1.23366,108.702,93.7584,0.0286961,0.0237003,0.750067,76,0.13747,0.0493653,Sybil Attack
4985,574.714,192.168.0.150,9,192.168.0.39,9,UDP,822,697,125,62472,52972,1.43028,1.21278,108.701,92.1711,0.0329241,0.0276743,0.737369,76,0.152068,0.035868,Sybil Attack
4986,574.715,192.168.0.150,9,192.168.0.43,9,UDP,822,702,120,62472,53352,1.43028,1.22148,108.701,92.8322,0.0354824,0.0275081,0.742657,76,0.145985,0.00854701,Sybil Attack
4987,574.718,192.168.0.150,9,192.168.0.56,9,UDP,822,723,99,62472,54948,1.43027,1.25801,108.7,95.6086,0.0366127,0.0261753,0.764869,76,0.120438,0.0235131,Sybil Attack
4988,574.724,192.168.0.150,9,192.168.0.65,9,UDP,822,690,132,62472,52440,1.43025,1.20058,108.699,91.2439,0.0456986,0.0313159,0.729951,76,0.160584,0.0144928,Sybil Attack
4989,574.005,192.168.0.151,9,192.168.0.16,9,UDP,822,698,124,62472,53048,1.43204,1.21602,108.835,92.4173,0.0248237,0.0294213,0.739338,76,0.150852,0.0616046,Sybil Attack
4990,574.707,192.168.0.151,9,192.168.0.19,9,UDP,822,702,120,62472,53352,1.4303,1.22149,108.702,92.8335,0.0226534,0.0251716,0.742668,76,0.145985,0.0555556,Sybil Attack
4991,574.707,192.168.0.151,9,192.168.0.24,9,UDP,822,690,132,62472,52440,1.43029,1.20061,108.702,91.2464,0.0230478,0.0248383,0.729971,76,0.160584,0.0231884,Sybil Attack
4992,574.711,192.168.0.151,9,192.168.0.34,9,UDP,822,709,113,62472,53884,1.43028,1.23366,108.702,93.7584,0.0287294,0.0237005,0.750067,76,0.13747,0.0493653,Sybil Attack
4993,574.714,192.168.0.151,9,192.168.0.39,9,UDP,822,697,125,62472,52972,1.43028,1.21278,108.701,92.1711,0.0329571,0.0276744,0.737369,76,0.152068,0.035868,Sybil Attack
4994,574.715,192.168.0.151,9,192.168.0.43,9,UDP,822,702,120,62472,53352,1.43028,1.22148,108.701,92.8322,0.0355156,0.0275078,0.742657,76,0.145985,0.00854701,Sybil Attack
4995,574.718,192.168.0.151,9,192.168.0.56,9,UDP,822,723,99,62472,54948,1.43027,1.25801,108.7,95.6086,0.0366459,0.0261753,0.764869,76,0.120438,0.0235131,Sybil Attack
4996,574.724,192.168.0.151,9,192.168.0.65,9,UDP,822,689,133,62472,52364,1.43025,1.19884,108.699,91.1116,0.0445405,0.0290601,0.728893,76,0.1618,0.0145138,Sybil Attack
4997,574.005,192.168.0.152,9,192.168.0.16,9,UDP,822,698,124,62472,53048,1.43204,1.21602,108.835,92.4173,0.0248569,0.0294216,0.739338,76,0.150852,0.0616046,Sybil Attack
4998,574.707,192.168.0.152,9,192.168.0.19,9,UDP,822,703,119,62472,53428,1.4303,1.22323,108.702,92.9657,0.0234567,0.0253981,0.743726,76,0.144769,0.0554765,Sybil Attack
4999,574.708,192.168.0.152,9,192.168.0.24,9,UDP,822,690,132,62472,52440,1.43029,1.20061,108.702,91.2464,0.0236274,0.0257281,0.729971,76,0.160584,0.0231884,Sybil Attack
5000,574.711,192.168.0.152,9,192.168.0.34,9,UDP,822,710,112,62472,53960,1.43028,1.2354,108.702,93.8907,0.0295115,0.0245427,0.751125,76,0.136253,0.0492958,Sybil Attack
5001,574.714,192.168.0.152,9,192.168.0.39,9,UDP,822,697,125,62472,52972,1.43028,1.21278,108.701,92.1711,0.0329901,0.0276746,0.737369,76,0.152068,0.035868,Sybil Attack
5002,574.715,192.168.0.152,9,192.168.0.43,9,UDP,822,703,119,62472,53428,1.43028,1.22322,108.701,92.9644,0.0363047,0.0285268,0.743715,76,0.144769,0.00995733,Sybil Attack
5003,574.718,192.168.0.152,9,192.168.0.56,9,UDP,822,723,99,62472,54948,1.43027,1.25801,108.7,95.6086,0.0366817,0.0261804,0.764869,76,0.120438,0.0235131,Sybil Attack
5004,574.724,192.168.0.152,9,192.168.0.65,9,UDP,822,689,133,62472,52364,1.43025,1.19884,108.699,91.1116,0.0445737,0.0290604,0.728893,76,0.1618,0.0145138,Sybil Attack
5005,574.005,192.168.0.153,9,192.168.0.16,9,UDP,822,695,127,62472,52820,1.43204,1.21079,108.835,92.0201,0.0249525,0.0295073,0.736161,76,0.154501,0.0589928,Sybil Attack
5006,574.707,192.168.0.153,9,192.168.0.19,9,UDP,822,701,121,62472,53276,1.43029,1.21975,108.702,92.7012,0.0234404,0.0254554,0.74161,76,0.147202,0.0556348,Sybil Attack
5007,574.708,192.168.0.153,9,192.168.0.24,9,UDP,822,689,133,62472,52364,1.43029,1.19887,108.702,91.1142,0.0236872,0.0257607,0.728913,76,0.1618,0.0232221,Sybil Attack
5008,574.711,192.168.0.153,9,192.168.0.34,9,UDP,822,709,113,62472,53884,1.43028,1.23366,108.702,93.7584,0.0301029,0.0244693,0.750067,76,0.13747,0.0493653,Sybil Attack
5009,574.714,192.168.0.153,9,192.168.0.39,9,UDP,822,696,126,62472,52896,1.43028,1.21104,108.701,92.0389,0.0330685,0.0277113,0.736311,76,0.153285,0.0359195,Sybil Attack
5010,574.715,192.168.0.153,9,192.168.0.43,9,UDP,822,702,120,62472,53352,1.43027,1.22148,108.701,92.8322,0.0363852,0.0285649,0.742657,76,0.145985,0.00997151,Sybil Attack
5011,574.718,192.168.0.153,9,192.168.0.56,9,UDP,822,722,100,62472,54872,1.43027,1.25627,108.7,95.4763,0.0367535,0.026212,0.763811,76,0.121655,0.0235457,Sybil Attack
5012,574.724,192.168.0.153,9,192.168.0.65,9,UDP,822,688,134,62472,52288,1.43025,1.1971,108.699,90.9794,0.0446525,0.0290931,0.727835,76,0.163017,0.0145349,Sybil Attack
5013,574.005,192.168.0.154,9,192.168.0.16,9,UDP,822,695,127,62472,52820,1.43204,1.21079,108.835,92.0201,0.0249858,0.0295076,0.736161,76,0.154501,0.0589928,Sybil Attack
5014,574.707,192.168.0.154,9,192.168.0.19,9,UDP,822,701,121,62472,53276,1.43029,1.21975,108.702,92.7012,0.0234737,0.0254555,0.74161,76,0.147202,0.0556348,Sybil Attack
5015,574.708,192.168.0.154,9,192.168.0.24,9,UDP,822,688,134,62472,52288,1.43029,1.19713,108.702,90.9819,0.0237513,0.0257744,0.727855,76,0.163017,0.0232558,Sybil Attack
5016,574.711,192.168.0.154,9,192.168.0.34,9,UDP,822,709,113,62472,53884,1.43028,1.23366,108.702,93.7584,0.0315129,0.0262299,0.750067,76,0.13747,0.0493653,Sybil Attack
5017,574.714,192.168.0.154,9,192.168.0.39,9,UDP,822,696,126,62472,52896,1.43028,1.21104,108.701,92.0389,0.0331015,0.0277115,0.736311,76,0.153285,0.0359195,Sybil Attack
5018,574.715,192.168.0.154,9,192.168.0.43,9,UDP,822,702,120,62472,53352,1.43027,1.22148,108.701,92.8321,0.0364185,0.0285647,0.742657,76,0.145985,0.00997151,Sybil Attack
5019,574.718,192.168.0.154,9,192.168.0.56,9,UDP,822,722,100,62472,54872,1.43027,1.25627,108.7,95.4763,0.0367868,0.0262119,0.763811,76,0.121655,0.0235457,Sybil Attack
5020,574.724,192.168.0.154,9,192.168.0.65,9,UDP,822,689,133,62472,52364,1.43025,1.19884,108.699,91.1116,0.0457653,0.0299202,0.728893,76,0.1618,0.0145138,Sybil Attack
5021,574.005,192.168.0.155,9,192.168.0.16,9,UDP,822,695,126,62472,52820,1.43204,1.21079,108.835,92.0201,0.025019,0.0295078,0.73616,76,0.153285,0.0589928,Sybil Attack
5022,574.707,192.168.0.155,9,192.168.0.19,9,UDP,822,701,121,62472,53276,1.43029,1.21975,108.702,92.7012,0.0236587,0.0257765,0.74161,76,0.147202,0.0556348,Sybil Attack
5023,574.708,192.168.0.155,9,192.168.0.24,9,UDP,822,688,134,62472,52288,1.43029,1.19713,108.702,90.9819,0.0237846,0.0257748,0.727855,76,0.163017,0.0232558,Sybil Attack
5024,574.711,192.168.0.155,9,192.168.0.34,9,UDP,822,710,112,62472,53960,1.43028,1.2354,108.702,93.8906,0.0308638,0.024435,0.751125,76,0.136253,0.0492958,Sybil Attack
5025,574.714,192.168.0.155,9,192.168.0.39,9,UDP,822,697,125,62472,52972,1.43028,1.21278,108.701,92.1711,0.0339683,0.0281562,0.737369,76,0.152068,0.035868,Sybil Attack
5026,574.715,192.168.0.155,9,192.168.0.43,9,UDP,822,703,119,62472,53428,1.43027,1.22322,108.701,92.9644,0.0371479,0.0285238,0.743715,76,0.144769,0.00995733,Sybil Attack
5027,574.718,192.168.0.155,9,192.168.0.56,9,UDP,822,724,98,62472,55024,1.43027,1.25975,108.7,95.7408,0.0384757,0.0279193,0.765926,76,0.119221,0.0234807,Sybil Attack
5028,574.724,192.168.0.155,9,192.168.0.65,9,UDP,822,690,132,62472,52440,1.43025,1.20058,108.699,91.2438,0.0464675,0.0310606,0.729951,76,0.160584,0.0144928,Sybil Attack
5029,574.005,192.168.0.156,9,192.168.0.16,9,UDP,822,696,125,62472,52896,1.43204,1.21253,108.835,92.1525,0.0258857,0.0294661,0.73722,76,0.152068,0.058908,Sybil Attack
5030,574.707,192.168.0.156,9,192.168.0.19,9,UDP,822,703,119,62472,53428,1.43029,1.22323,108.702,92.9657,0.0260868,0.0272367,0.743725,76,0.144769,0.0554765,Sybil Attack
5031,574.708,192.168.0.156,9,192.168.0.24,9,UDP,822,688,134,62472,52288,1.43029,1.19713,108.702,90.9819,0.0241905,0.0265206,0.727855,76,0.163017,0.0232558,Sybil Attack
5032,574.711,192.168.0.156,9,192.168.0.34,9,UDP,822,711,111,62472,54036,1.43028,1.23714,108.702,94.0229,0.0322018,0.0255325,0.752183,76,0.135036,0.0492264,Sybil Attack
5033,574.714,192.168.0.156,9,192.168.0.39,9,UDP,822,696,126,62472,52896,1.43028,1.21104,108.701,92.0388,0.0331676,0.027712,0.736311,76,0.153285,0.0359195,Sybil Attack
5034,574.715,192.168.0.156,9,192.168.0.43,9,UDP,822,703,119,62472,53428,1.43027,1.22322,108.701,92.9644,0.0371815,0.0285241,0.743715,76,0.144769,0.00995733,Sybil Attack
5035,574.719,192.168.0.156,9,192.168.0.56,9,UDP,822,725,97,62472,55100,1.43027,1.26149,108.7,95.873,0.0404981,0.0283661,0.766984,76,0.118005,0.0234483,Sybil Attack
5036,574.724,192.168.0.156,9,192.168.0.65,9,UDP,822,691,131,62472,52516,1.43025,1.20232,108.699,91.3761,0.0492877,0.0341256,0.731008,76,0.159367,0.015919,Sybil Attack
5037,574.005,192.168.0.157,9,192.168.0.16,9,UDP,822,697,124,62472,52972,1.43204,1.21427,108.835,92.2849,0.026753,0.0298162,0.738279,76,0.150852,0.0588235,Sybil Attack
5038,574.707,192.168.0.157,9,192.168.0.19,9,UDP,822,703,119,62472,53428,1.43029,1.22323,108.702,92.9657,0.0261212,0.0272387,0.743725,76,0.144769,0.0554765,Sybil Attack
5039,574.708,192.168.0.157,9,192.168.0.24,9,UDP,822,691,131,62472,52516,1.43029,1.20235,108.702,91.3786,0.0270371,0.030049,0.731029,76,0.159367,0.024602,Sybil Attack
5040,574.711,192.168.0.157,9,192.168.0.34,9,UDP,822,711,111,62472,54036,1.43028,1.23714,108.702,94.0229,0.0322345,0.0255307,0.752183,76,0.135036,0.0492264,Sybil Attack
5041,574.714,192.168.0.157,9,192.168.0.39,9,UDP,822,696,126,62472,52896,1.43028,1.21104,108.701,92.0388,0.0332006,0.0277122,0.736311,76,0.153285,0.0359195,Sybil Attack
5042,574.715,192.168.0.157,9,192.168.0.43,9,UDP,822,703,119,62472,53428,1.43027,1.22322,108.701,92.9644,0.0372154,0.0285245,0.743715,76,0.144769,0.00995733,Sybil Attack
5043,574.719,192.168.0.157,9,192.168.0.56,9,UDP,822,727,95,62472,55252,1.43027,1.26497,108.7,96.1375,0.0434388,0.0313303,0.7691,76,0.115572,0.0261348,Sybil Attack
5044,574.724,192.168.0.157,9,192.168.0.65,9,UDP,822,690,132,62472,52440,1.43025,1.20058,108.699,91.2438,0.047865,0.0321225,0.729951,76,0.160584,0.015942,Sybil Attack
5045,574.005,192.168.0.158,9,192.168.0.16,9,UDP,822,697,124,62472,52972,1.43204,1.21427,108.835,92.2849,0.0267858,0.0298157,0.738279,76,0.150852,0.0588235,Sybil Attack
5046,574.707,192.168.0.158,9,192.168.0.19,9,UDP,822,703,119,62472,53428,1.43029,1.22323,108.702,92.9657,0.0261542,0.0272383,0.743725,76,0.144769,0.0554765,Sybil Attack
5047,574.708,192.168.0.158,9,192.168.0.24,9,UDP,822,691,131,62472,52516,1.43029,1.20235,108.702,91.3786,0.0277133,0.031021,0.731029,76,0.159367,0.024602,Sybil Attack
5048,574.711,192.168.0.158,9,192.168.0.34,9,UDP,822,711,111,62472,54036,1.43028,1.23714,108.702,94.0229,0.0326358,0.0262675,0.752183,76,0.135036,0.0492264,Sybil Attack
5049,574.714,192.168.0.158,9,192.168.0.39,9,UDP,822,696,126,62472,52896,1.43028,1.21104,108.701,92.0388,0.0332337,0.0277124,0.736311,76,0.153285,0.0359195,Sybil Attack
5050,574.715,192.168.0.158,9,192.168.0.43,9,UDP,822,703,119,62472,53428,1.43027,1.22322,108.701,92.9644,0.0372486,0.0285243,0.743715,76,0.144769,0.00995733,Sybil Attack
5051,574.719,192.168.0.158,9,192.168.0.56,9,UDP,822,728,94,62472,55328,1.43027,1.26671,108.7,96.2697,0.0444649,0.0312872,0.770158,76,0.114355,0.0260989,Sybil Attack
5052,574.724,192.168.0.158,9,192.168.0.65,9,UDP,822,689,133,62472,52364,1.43025,1.19884,108.699,91.1116,0.0477303,0.0328314,0.728893,76,0.1618,0.0145138,Sybil Attack
5053,574.005,192.168.0.159,9,192.168.0.16,9,UDP,822,697,124,62472,52972,1.43204,1.21427,108.835,92.2848,0.0268197,0.0298168,0.738279,76,0.150852,0.0588235,Sybil Attack
5054,574.707,192.168.0.159,9,192.168.0.19,9,UDP,822,704,118,62472,53504,1.43029,1.22497,108.702,93.0979,0.0278126,0.029187,0.744783,76,0.143552,0.0553977,Sybil Attack
5055,574.708,192.168.0.159,9,192.168.0.24,9,UDP,822,692,130,62472,52592,1.43029,1.20409,108.702,91.5109,0.0294938,0.0317134,0.732087,76,0.158151,0.0245665,Sybil Attack
5056,574.711,192.168.0.159,9,192.168.0.34,9,UDP,822,711,111,62472,54036,1.43028,1.23714,108.702,94.0229,0.0337129,0.0275776,0.752183,76,0.135036,0.0492264,Sybil Attack
5057,574.714,192.168.0.159,9,192.168.0.39,9,UDP,822,698,124,62472,53048,1.43028,1.21452,108.701,92.3033,0.0356408,0.0306764,0.738427,76,0.150852,0.0358166,Sybil Attack
5058,574.715,192.168.0.159,9,192.168.0.43,9,UDP,822,703,119,62472,53428,1.43027,1.22322,108.701,92.9644,0.0372818,0.0285239,0.743715,76,0.144769,0.00995733,Sybil Attack
5059,574.719,192.168.0.159,9,192.168.0.56,9,UDP,822,730,92,62472,55480,1.43027,1.27019,108.7,96.5342,0.0470674,0.0338309,0.772274,76,0.111922,0.0287671,Sybil Attack
5060,574.724,192.168.0.159,9,192.168.0.65,9,UDP,822,691,131,62472,52516,1.43025,1.20232,108.699,91.376,0.050579,0.0361999,0.731008,76,0.159367,0.0144718,Sybil Attack
5061,574.005,192.168.0.160,9,192.168.0.16,9,UDP,822,696,125,62472,52896,1.43204,1.21253,108.835,92.1524,0.0267385,0.0307628,0.73722,76,0.152068,0.058908,Sybil Attack
5062,574.707,192.168.0.160,9,192.168.0.19,9,UDP,822,705,117,62472,53580,1.43029,1.22671,108.702,93.2301,0.0290799,0.0300016,0.745841,76,0.142336,0.0553191,Sybil Attack
5063,574.708,192.168.0.160,9,192.168.0.24,9,UDP,822,691,131,62472,52516,1.43029,1.20235,108.702,91.3786,0.0285543,0.0314825,0.731029,76,0.159367,0.024602,Sybil Attack
5064,574.711,192.168.0.160,9,192.168.0.34,9,UDP,822,710,112,62472,53960,1.43028,1.2354,108.702,93.8906,0.0334002,0.0271589,0.751125,76,0.136253,0.0492958,Sybil Attack
5065,574.714,192.168.0.160,9,192.168.0.39,9,UDP,822,698,124,62472,53048,1.43028,1.21452,108.701,92.3033,0.0353324,0.0316006,0.738426,76,0.150852,0.0358166,Sybil Attack
5066,574.715,192.168.0.160,9,192.168.0.43,9,UDP,822,704,118,62472,53504,1.43027,1.22496,108.701,93.0966,0.0383049,0.0304143,0.744773,76,0.143552,0.00994318,Sybil Attack
5067,574.719,192.168.0.160,9,192.168.0.56,9,UDP,822,731,91,62472,55556,1.43027,1.27193,108.7,96.6664,0.0480471,0.0356476,0.773331,76,0.110706,0.0287278,Sybil Attack
5068,574.724,192.168.0.160,9,192.168.0.65,9,UDP,822,690,132,62472,52440,1.43025,1.20058,108.699,91.2438,0.0508713,0.0362717,0.72995,76,0.160584,0.0144928,Sybil Attack
5069,574.005,192.168.0.161,9,192.168.0.16,9,UDP,822,698,123,62472,53048,1.43204,1.21602,108.835,92.4172,0.0283864,0.0306501,0.739338,76,0.149635,0.0587393,Sybil Attack
5070,574.707,192.168.0.161,9,192.168.0.19,9,UDP,822,705,117,62472,53580,1.43029,1.22671,108.702,93.2301,0.0290916,0.030477,0.745841,76,0.142336,0.0340426,Sybil Attack
5071,574.708,192.168.0.161,9,192.168.0.24,9,UDP,822,690,132,62472,52440,1.43029,1.20061,108.702,91.2464,0.0280612,0.0321714,0.729971,76,0.160584,0.0246377,Sybil Attack
5072,574.711,192.168.0.161,9,192.168.0.34,9,UDP,822,710,112,62472,53960,1.43028,1.2354,108.702,93.8906,0.0334335,0.0271591,0.751125,76,0.136253,0.0492958,Sybil Attack
5073,574.714,192.168.0.161,9,192.168.0.39,9,UDP,822,700,122,62472,53200,1.43028,1.218,108.701,92.5678,0.0375085,0.0325322,0.740542,76,0.148418,0.0357143,Sybil Attack
5074,574.715,192.168.0.161,9,192.168.0.43,9,UDP,822,705,117,62472,53580,1.43027,1.2267,108.701,93.2288,0.0391401,0.0305904,0.745831,76,0.142336,0.00992908,Sybil Attack
5075,574.719,192.168.0.161,9,192.168.0.56,9,UDP,822,729,93,62472,55404,1.43026,1.26845,108.7,96.4019,0.0462021,0.0356875,0.771216,76,0.113139,0.0260631,Sybil Attack
5076,574.724,192.168.0.161,9,192.168.0.65,9,UDP,822,691,131,62472,52516,1.43025,1.20232,108.699,91.376,0.053262,0.0370308,0.731008,76,0.159367,0.0173661,Sybil Attack
5077,574.005,192.168.0.162,9,192.168.0.16,9,UDP,822,698,123,62472,53048,1.43204,1.21602,108.835,92.4172,0.0288533,0.0312903,0.739338,76,0.149635,0.0587393,Sybil Attack
5078,574.707,192.168.0.162,9,192.168.0.19,9,UDP,822,705,117,62472,53580,1.43029,1.22671,108.702,93.2301,0.028731,0.0300102,0.745841,76,0.142336,0.0340426,Sybil Attack
5079,574.708,192.168.0.162,9,192.168.0.24,9,UDP,822,693,129,62472,52668,1.43029,1.20583,108.702,91.6431,0.0305547,0.0328787,0.733145,76,0.156934,0.024531,Sybil Attack
5080,574.711,192.168.0.162,9,192.168.0.34,9,UDP,822,713,109,62472,54188,1.43028,1.24062,108.702,94.2873,0.0370619,0.0313385,0.754299,76,0.132603,0.0504909,Sybil Attack
5081,574.714,192.168.0.162,9,192.168.0.39,9,UDP,822,703,119,62472,53428,1.43028,1.22322,108.701,92.9645,0.0410493,0.0349606,0.743716,76,0.144769,0.0355619,Sybil Attack
5082,574.715,192.168.0.162,9,192.168.0.43,9,UDP,822,707,115,62472,53732,1.43027,1.23018,108.701,93.4933,0.0433343,0.0366822,0.747946,76,0.139903,0.0141443,Sybil Attack
5083,574.719,192.168.0.162,9,192.168.0.56,9,UDP,822,733,89,62472,55708,1.43026,1.27541,108.7,96.9309,0.0502204,0.0385679,0.775447,76,0.108273,0.0286494,Sybil Attack
5084,574.724,192.168.0.162,9,192.168.0.65,9,UDP,822,692,130,62472,52592,1.43025,1.20406,108.699,91.5083,0.0555026,0.0389288,0.732066,76,0.158151,0.0216763,Sybil Attack
5085,574.006,192.168.0.163,9,192.168.0.16,9,UDP,822,701,120,62472,53276,1.43204,1.22124,108.835,92.8144,0.0316331,0.0332662,0.742516,76,0.145985,0.0613409,Sybil Attack
5086,574.707,192.168.0.163,9,192.168.0.19,9,UDP,822,708,114,62472,53808,1.43029,1.23193,108.702,93.6268,0.0323248,0.0329847,0.749015,76,0.138686,0.0338983,Sybil Attack
5087,574.708,192.168.0.163,9,192.168.0.24,9,UDP,822,695,127,62472,52820,1.43029,1.20931,108.702,91.9076,0.0345711,0.0377328,0.735261,76,0.154501,0.0258993,Sybil Attack
5088,574.711,192.168.0.163,9,192.168.0.34,9,UDP,822,715,107,62472,54340,1.43028,1.2441,108.702,94.5518,0.0386708,0.0333311,0.756414,76,0.13017,0.0503497,Sybil Attack
5089,574.714,192.168.0.163,9,192.168.0.39,9,UDP,822,707,115,62472,53732,1.43028,1.23018,108.701,93.4934,0.0447872,0.0386513,0.747948,76,0.139903,0.0367751,Sybil Attack
5090,574.715,192.168.0.163,9,192.168.0.43,9,UDP,822,710,112,62472,53960,1.43027,1.23539,108.701,93.89,0.0463183,0.0368012,0.75112,76,0.136253,0.0140845,Sybil Attack
5091,574.719,192.168.0.163,9,192.168.0.56,9,UDP,822,732,90,62472,55632,1.43026,1.27367,108.7,96.7987,0.0520054,0.0397002,0.774389,76,0.109489,0.0273224,Sybil Attack
5092,574.724,192.168.0.163,9,192.168.0.65,9,UDP,822,696,126,62472,52896,1.43025,1.21102,108.699,92.0372,0.0571591,0.0412127,0.736298,76,0.153285,0.0186782,Sybil Attack
5093,574.006,192.168.0.164,9,192.168.0.16,9,UDP,822,702,119,62472,53352,1.43204,1.22298,108.835,92.9468,0.0330476,0.0361999,0.743575,76,0.144769,0.0612536,Sybil Attack
5094,574.707,192.168.0.164,9,192.168.0.19,9,UDP,822,708,114,62472,53808,1.43029,1.23193,108.702,93.6268,0.0335488,0.0350147,0.749015,76,0.138686,0.0338983,Sybil Attack
5095,574.708,192.168.0.164,9,192.168.0.24,9,UDP,822,698,124,62472,53048,1.43029,1.21453,108.702,92.3043,0.0384091,0.0419738,0.738434,76,0.150852,0.025788,Sybil Attack
5096,574.711,192.168.0.164,9,192.168.0.34,9,UDP,822,716,106,62472,54416,1.43028,1.24584,108.702,94.684,0.0414068,0.0370438,0.757472,76,0.128954,0.051676,Sybil Attack
5097,574.714,192.168.0.164,9,192.168.0.39,9,UDP,822,708,114,62472,53808,1.43028,1.23192,108.701,93.6257,0.0476326,0.0419171,0.749005,76,0.138686,0.0381356,Sybil Attack
5098,574.715,192.168.0.164,9,192.168.0.43,9,UDP,822,710,112,62472,53960,1.43027,1.23539,108.701,93.89,0.0468992,0.0387916,0.75112,76,0.136253,0.0140845,Sybil Attack
5099,574.719,192.168.0.164,9,192.168.0.56,9,UDP,822,731,91,62472,55556,1.43026,1.27193,108.7,96.6664,0.051829,0.0375796,0.773331,76,0.110706,0.0177839,Sybil Attack
5100,574.724,192.168.0.164,9,192.168.0.65,9,UDP,822,696,126,62472,52896,1.43025,1.21102,108.699,92.0372,0.0607585,0.0440827,0.736298,76,0.153285,0.0215517,Sybil Attack
5101,574.006,192.168.0.165,9,192.168.0.16,9,UDP,822,703,118,62472,53428,1.43204,1.22473,108.835,93.0792,0.0434612,0.045067,0.744634,76,0.143552,0.059744,Sybil Attack
5102,574.707,192.168.0.165,9,192.168.0.19,9,UDP,822,701,121,62472,53276,1.43029,1.21975,108.702,92.7011,0.0501389,0.0446278,0.741609,76,0.147202,0.0342368,Sybil Attack
5103,574.708,192.168.0.165,9,192.168.0.24,9,UDP,822,698,124,62472,53048,1.43029,1.21453,108.702,92.3043,0.0398964,0.045397,0.738434,76,0.150852,0.025788,Sybil Attack
5104,574.711,192.168.0.165,9,192.168.0.34,9,UDP,822,715,107,62472,54340,1.43028,1.2441,108.702,94.5518,0.0433765,0.0402139,0.756414,76,0.13017,0.0517483,Sybil Attack
5105,574.714,192.168.0.165,9,192.168.0.39,9,UDP,822,705,117,62472,53580,1.43028,1.2267,108.701,93.229,0.0459065,0.0423916,0.745832,76,0.142336,0.0368794,Sybil Attack
5106,574.715,192.168.0.165,9,192.168.0.43,9,UDP,822,710,112,62472,53960,1.43027,1.23539,108.701,93.89,0.0462255,0.0394091,0.75112,76,0.136253,0.0140845,Sybil Attack
5107,574.719,192.168.0.165,9,192.168.0.56,9,UDP,822,733,89,62472,55708,1.43026,1.27541,108.7,96.9309,0.0551403,0.0430609,0.775447,76,0.108273,0.0190996,Sybil Attack
5108,574.724,192.168.0.165,9,192.168.0.65,9,UDP,822,695,127,62472,52820,1.43025,1.20928,108.699,91.905,0.0623315,0.0458513,0.73524,76,0.154501,0.0201439,Sybil Attack
